time,Timestamp,AccelerationZ,AccelerationY,AccelerationX
1729250023844674600,32.175674560546874,8.442254066467285,2.0901381969451904,0.6248866319656372
1729250023854674700,32.1856748046875,8.50210952758789,2.207453966140747,0.7589619159698486
1729250023864674600,32.19567456054688,8.59069538116455,2.3247697353363037,0.8882488012313843
1729250023874674700,32.2056748046875,8.655338287353516,2.406172752380371,0.9768342971801758
1729250023884674600,32.21567456054687,8.691251754760742,2.4396915435791016,1.0342950820922852
1729250023894674700,32.2256748046875,8.763077735900879,2.4636335372924805,1.0630255937576294
1729250023904674600,32.235674560546876,8.846874237060547,2.4468741416931152,1.05105459690094
1729250023914675000,32.245675048828126,8.952219009399414,2.3942017555236816,1.091755986213684
1729250023924675000,32.255675048828124,9.107842445373535,2.3511061668395996,1.1659762859344482
1729250023934675000,32.26567504882812,9.26107120513916,2.2912509441375732,1.3048399686813354
1729250023944675000,32.27567504882813,9.347262382507324,2.3127987384796143,1.37906014919281
1729250023954675000,32.285675048828125,9.387964248657227,2.3032219409942627,1.359906554222107
1729250023964674800,32.2956748046875,9.359233856201172,2.3104045391082764,1.3455413579940796
1729250023974675000,32.30567504882813,9.399934768676758,2.3343467712402344,1.3479355573654175
1729250023984674800,32.3156748046875,9.572318077087402,2.38462495803833,1.3670891523361206
1729250023994675000,32.325675048828124,9.76864242553711,2.360682964324951,1.4389152526855469
1729250024004674800,32.3356748046875,9.945813179016113,2.31758713722229,1.580173134803772
1729250024014675000,32.34567504882813,10.19959831237793,2.2409727573394775,1.7070658206939697
1729250024024675000,32.355675048828125,10.563517570495605,2.0685901641845703,1.8579005002975464
1729250024034675000,32.36567504882812,10.946589469909668,1.723825216293335,1.9776105880737305
1729250024044675000,32.37567504882813,11.401487350463867,1.434126853942871,2.078166961669922
1729250024054675000,32.385675048828126,11.87314510345459,1.2521674633026123,2.1045033931732178
1729250024064675000,32.395675048828124,12.14129638671875,1.1444283723831177,2.1332337856292725
1729250024074675000,32.40567504882812,12.196362495422363,1.1228805780410767,2.2146365642547607
1729250024084674800,32.4156748046875,12.112565994262695,1.1994950771331787,2.3104045391082764
1729250024094675000,32.425675048828126,12.239458084106445,1.3335703611373901,2.4468741416931152
